id,naslov,leto,leto-zacetek,leto-konec,zasluzek,glasovi,dolzina,metascore,oznaka,opis,ocena,igralci,zanri
272152,K-PAX,2001,2001,2001,50338485,179420,120,49,PG-13,"PROT is a patient at a mental hospital who claims to be from a faraway planet named K-PAX. His psychiatrist tries to help him, only to begin to doubt his own explanations.",7.4,"[{'id': 228, 'ime': 'Kevin Spacey'}, {'id': 313, 'ime': 'Jeff Bridges'}, {'id': 5203, 'ime': 'Mary McCormack'}, {'id': 5569, 'ime': 'Alfre Woodard'}]","['Drama', 'Mystery', 'Sci-Fi']"
112851,Desperado,1995,1995,1995,25625110,179395,104,55,R,Former musician and gunslinger El Mariachi arrives at a small Mexican border town after being away for a long time. His past quickly catches up with him and he soon gets entangled with the local drug kingpin Bucho and his gang.,7.2,"[{'id': 104, 'ime': 'Antonio Banderas'}, {'id': 161, 'ime': 'Salma Hayek'}, {'id': 21835, 'ime': 'Joaquim de Almeida'}, {'id': 1507, 'ime': 'Cheech Marin'}]","['Action', 'Crime', 'Thriller']"
5519340,Bright,2017,2017,2017,,179178,117,29,,A detective must work with an Orc to find a powerful wand before evil creatures do.,6.3,"[{'id': 226, 'ime': 'Will Smith'}, {'id': 249291, 'ime': 'Joel Edgerton'}, {'id': 636426, 'ime': 'Noomi Rapace'}, {'id': 1183149, 'ime': 'Edgar Ramírez'}]","['Action', 'Fantasy', 'Thriller']"
285331,24,2001–2010,2001,2010,,179176,44,,,Jack Bauer races against the clock to subvert terrorist plots and save his nation from ultimate disaster.,8.3,"[{'id': 662, 'ime': 'Kiefer Sutherland'}, {'id': 707476, 'ime': 'Mary Lynn Rajskub'}, {'id': 76167, 'ime': 'Carlos Bernard'}, {'id': 371660, 'ime': 'Dennis Haysbert'}]","['Action', 'Crime', 'Drama']"
5034838,Godzilla vs. Kong,2021,2021,2021,100563133,179160,113,59,PG-13,The epic next chapter in the cinematic Monsterverse pits two of the greatest icons in motion picture history against one another - the fearsome Godzilla and the mighty Kong - with humanity caught in the balance.,6.4,"[{'id': 2907, 'ime': 'Alexander Skarsgård'}, {'id': 5611121, 'ime': 'Millie Bobby Brown'}, {'id': 356017, 'ime': 'Rebecca Hall'}, {'id': 3109964, 'ime': 'Brian Tyree Henry'}]","['Action', 'Sci-Fi', 'Thriller']"
1596365,Zenska v crnem,2012,2012,2012,54333290,179054,95,62,PG-13,A young solicitor travels to a remote village where he discovers that the vengeful ghost of a scorned woman is terrorizing the locals.,6.4,"[{'id': 705356, 'ime': 'Daniel Radcliffe'}, {'id': 5216, 'ime': 'Janet McTeer'}, {'id': 1354, 'ime': 'Ciarán Hinds'}, {'id': 4610169, 'ime': 'Emma Shorey'}]","['Drama', 'Fantasy', 'Horror']"
337563,Od deklice do bejbe,2004,2004,2004,57231747,178695,98,57,PG-13,"A girl makes a wish on her thirteenth birthday, and wakes up the next day as a thirty-year-old woman.",6.2,"[{'id': 4950, 'ime': 'Jennifer Garner'}, {'id': 749263, 'ime': 'Mark Ruffalo'}, {'id': 339460, 'ime': 'Judy Greer'}, {'id': 785227, 'ime': 'Andy Serkis'}]","['Comedy', 'Fantasy', 'Romance']"
275847,Lilo in Zverca,2002,2002,2002,145794338,178494,85,73,PG,"A young and parentless girl adopts a 'dog' from the local pound, completely unaware that it's supposedly a dangerous scientific experiment that's taken refuge on Earth and is now hiding from its creator and those who see it as a menace.",7.3,"[{'id': 153738, 'ime': 'Daveigh Chase'}, {'id': 761498, 'ime': 'Chris Sanders'}, {'id': 119, 'ime': 'Tia Carrere'}, {'id': 1773, 'ime': 'David Ogden Stiers'}]","['Animation', 'Adventure', 'Comedy']"
122690,Ronin,1998,1998,1998,41616262,178453,122,67,R,A freelancing former U.S. Intelligence Agent tries to track down a mysterious package that is wanted by the Irish and the Russians.,7.3,"[{'id': 134, 'ime': 'Robert De Niro'}, {'id': 606, 'ime': 'Jean Reno'}, {'id': 1523, 'ime': 'Natascha McElhone'}, {'id': 1745, 'ime': 'Stellan Skarsgård'}]","['Action', 'Crime', 'Thriller']"
114148,Pocahontas,1995,1995,1995,141600000,178322,81,58,G,An English soldier and the daughter of an Algonquin chief share a romance when English colonists invade seventeenth century Virginia.,6.7,"[{'id': 154, 'ime': 'Mel Gibson'}, {'id': 1373, 'ime': 'Linda Hunt'}, {'id': 288, 'ime': 'Christian Bale'}, {'id': 48589, 'ime': 'Joe Baker'}]","['Animation', 'Adventure', 'Drama']"
1583421,G.I. Joe: Retaliation,2013,2013,2013,122523060,178295,110,41,PG-13,The G.I. Joes are not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.,5.8,"[{'id': 425005, 'ime': 'Dwayne Johnson'}, {'id': 1475594, 'ime': 'Channing Tatum'}, {'id': 1597316, 'ime': 'Adrianne Palicki'}, {'id': 496932, 'ime': 'Lee Byung-hun'}]","['Action', 'Adventure', 'Sci-Fi']"
299977,Ying xiong,2002,2002,2002,53710019,178058,120,85,PG-13,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors.",7.9,"[{'id': 1472, 'ime': 'Jet Li'}, {'id': 504897, 'ime': 'Tony Chiu-Wai Leung'}, {'id': 1041, 'ime': 'Maggie Cheung'}, {'id': 955471, 'ime': 'Ziyi Zhang'}]","['Action', 'Adventure', 'Drama']"
4786824,The Crown,2016–,2016,2022,,178009,58,,,Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.,8.6,"[{'id': 2946516, 'ime': 'Claire Foy'}, {'id': 1469236, 'ime': 'Olivia Colman'}, {'id': 1767, 'ime': 'Imelda Staunton'}, {'id': 1741002, 'ime': 'Matt Smith'}]","['Biography', 'Drama', 'History']"
200465,Bancni rop,2008,2008,2008,30028592,177988,111,69,,Martine offers Terry a lead on a foolproof bank hit on London's Baker Street. She targets a roomful of safe deposit boxes worth millions in cash and jewelry along with a treasure trove of dirty secrets.,7.2,"[{'id': 5458, 'ime': 'Jason Statham'}, {'id': 4787, 'ime': 'Saffron Burrows'}, {'id': 1304386, 'ime': 'Stephen Campbell Moore'}, {'id': 990547, 'ime': 'Daniel Mays'}]","['Crime', 'Drama', 'Thriller']"
1964418,Dežela jutrišnjega dne: svet onkraj,2015,2015,2015,93436322,177914,130,60,PG,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",6.4,"[{'id': 123, 'ime': 'George Clooney'}, {'id': 1429380, 'ime': 'Britt Robertson'}, {'id': 491402, 'ime': 'Hugh Laurie'}, {'id': 3864163, 'ime': 'Raffey Cassidy'}]","['Action', 'Adventure', 'Family']"
74285,Carrie,1976,1976,1976,33800000,177830,98,85,,"Carrie White, a shy, friendless teenage girl who is sheltered by her domineering, religious mother, unleashes her telekinetic powers after being humiliated by her classmates at her senior prom.",7.4,"[{'id': 651, 'ime': 'Sissy Spacek'}, {'id': 1453, 'ime': 'Piper Laurie'}, {'id': 1388, 'ime': 'Amy Irving'}, {'id': 237, 'ime': 'John Travolta'}]","['Horror', 'Mystery']"
366548,Vesele nogice,2006,2006,2006,198000317,177688,108,77,PG,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",6.4,"[{'id': 704, 'ime': 'Elijah Wood'}, {'id': 5261, 'ime': 'Brittany Murphy'}, {'id': 413168, 'ime': 'Hugh Jackman'}, {'id': 245, 'ime': 'Robin Williams'}]","['Animation', 'Adventure', 'Comedy']"
1217613,Svetovna invazija: Bitka Los Angeles,2011,2011,2011,83552429,177582,116,37,PG-13,A squad of U.S. Marines becomes the last line of defense against a global invasion.,5.7,"[{'id': 1173, 'ime': 'Aaron Eckhart'}, {'id': 735442, 'ime': 'Michelle Rodriguez'}, {'id': 5256, 'ime': 'Bridget Moynahan'}, {'id': 1913125, 'ime': 'Ramon Rodriguez'}]","['Action', 'Sci-Fi']"
128445,Rushmore,1998,1998,1998,17105219,177368,93,86,R,"A teenager at Rushmore Academy falls for a much older teacher and befriends a middle-aged industrialist. Later, he finds out that his love interest and his friend are having an affair, which prompts him to begin a vendetta.",7.7,"[{'id': 5403, 'ime': 'Jason Schwartzman'}, {'id': 195, 'ime': 'Bill Murray'}, {'id': 931404, 'ime': 'Olivia Williams'}, {'id': 1025, 'ime': 'Seymour Cassel'}]","['Comedy', 'Drama', 'Romance']"
266308,Batoru rowaiaru,2000,2000,2000,,177273,114,81,,"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.",7.6,"[{'id': 297885, 'ime': 'Tatsuya Fujiwara'}, {'id': 535329, 'ime': 'Aki Maeda'}, {'id': 945500, 'ime': 'Tarô Yamamoto'}, {'id': 475752, 'ime': 'Chiaki Kuriyama'}]","['Action', 'Adventure', 'Drama']"
21749,Velemestne luči,1931,1931,1931,19181,177036,87,99,G,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",8.5,"[{'id': 122, 'ime': 'Charles Chaplin'}, {'id': 156039, 'ime': 'Virginia Cherrill'}, {'id': 5681967, 'ime': 'Florence Lee'}, {'id': 616729, 'ime': 'Harry Myers'}]","['Comedy', 'Drama', 'Romance']"
2873282,Rdeči vrabec,2018,2018,2018,46874505,176979,140,53,R,"Ballerina Dominika Egorova is recruited to 'Sparrow School,' a Russian intelligence service where she is forced to use her body as a weapon. Her first mission, targeting a C.I.A. agent, threatens to unravel the security of both nations.",6.6,"[{'id': 2225369, 'ime': 'Jennifer Lawrence'}, {'id': 249291, 'ime': 'Joel Edgerton'}, {'id': 774386, 'ime': 'Matthias Schoenaerts'}, {'id': 1648, 'ime': 'Charlotte Rampling'}]","['Action', 'Drama', 'Thriller']"
295701,XXX - Trojni X,2002,2002,2002,142109382,176903,124,48,PG-13,"An extreme sports athlete, Xander Cage, is recruited by the government on a special mission.",5.9,"[{'id': 4874, 'ime': 'Vin Diesel'}, {'id': 782, 'ime': 'Asia Argento'}, {'id': 190744, 'ime': 'Marton Csokas'}, {'id': 168, 'ime': 'Samuel L. Jackson'}]","['Action', 'Adventure', 'Thriller']"
50976,Sedmi pečat,1957,1957,1957,,176657,96,88,,"A knight returning to Sweden after the Crusades seeks answers about life, death, and the existence of God as he plays chess against the Grim Reaper during the Black Plague.",8.2,"[{'id': 1884, 'ime': 'Max von Sydow'}, {'id': 85038, 'ime': 'Gunnar Björnstrand'}, {'id': 252345, 'ime': 'Bengt Ekerot'}, {'id': 691555, 'ime': 'Nils Poppe'}]","['Drama', 'Fantasy', 'History']"
120746,Zorro,1998,1998,1998,94095523,176494,136,63,PG-13,"A young thief seeking revenge for his brother's death is trained by the once-great, aging Zorro, who is pursuing his own vengeance.",6.8,"[{'id': 104, 'ime': 'Antonio Banderas'}, {'id': 164, 'ime': 'Anthony Hopkins'}, {'id': 1876, 'ime': 'Catherine Zeta-Jones'}, {'id': 851767, 'ime': 'José María de Tavira'}]","['Action', 'Adventure', 'Comedy']"
2333784,The Expendables 3,2014,2014,2014,39322544,176256,126,35,PG-13,"Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates.",6.1,"[{'id': 230, 'ime': 'Sylvester Stallone'}, {'id': 5458, 'ime': 'Jason Statham'}, {'id': 1472, 'ime': 'Jet Li'}, {'id': 104, 'ime': 'Antonio Banderas'}]","['Action', 'Adventure', 'Thriller']"
3920596,Big Little Lies,2017–2019,2017,2019,,176166,60,,,"The apparently perfect lives of upper-class mothers, at a prestigious elementary school, unravel to the point of murder when a single-mother moves to their quaint Californian beach town.",8.5,"[{'id': 702, 'ime': 'Reese Witherspoon'}, {'id': 173, 'ime': 'Nicole Kidman'}, {'id': 940362, 'ime': 'Shailene Woodley'}, {'id': 2368789, 'ime': 'Zoë Kravitz'}]","['Crime', 'Drama', 'Mystery']"
415306,Talladega Nights: The Ballad of Ricky Bobby,2006,2006,2006,148213377,176017,108,66,PG-13,"Number one NASCAR driver Ricky Bobby stays atop the heap thanks to a pact with his best friend and teammate, Cal Naughton, Jr. But when a French Formula One driver, makes his way up the ladder, Ricky Bobby's talent and devotion are put to the test.",6.6,"[{'id': 2071, 'ime': 'Will Ferrell'}, {'id': 604, 'ime': 'John C. Reilly'}, {'id': 56187, 'ime': 'Sacha Baron Cohen'}, {'id': 170550, 'ime': 'Gary Cole'}]","['Comedy', 'Sport']"
904208,Kaliforniciranje,2007–2014,2007,2014,,175790,28,,,"A writer tries to juggle his career, his relationship with his daughter and his ex-girlfriend, as well as his appetite for beautiful women.",8.3,"[{'id': 141, 'ime': 'David Duchovny'}, {'id': 1523, 'ime': 'Natascha McElhone'}, {'id': 359577, 'ime': 'Evan Handler'}, {'id': 781899, 'ime': 'Pamela Adlon'}]","['Comedy', 'Drama']"
1469304,Baywatch,2017,2017,2017,58060186,175429,116,37,R,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay.",5.5,"[{'id': 425005, 'ime': 'Dwayne Johnson'}, {'id': 1374980, 'ime': 'Zac Efron'}, {'id': 1275259, 'ime': 'Alexandra Daddario'}, {'id': 1231899, 'ime': 'Priyanka Chopra Jonas'}]","['Action', 'Comedy', 'Crime']"
94625,Akira,1988,1988,1988,553171,175429,124,,R,"A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath who can only be stopped by a teenager, his gang of biker friends and a group of psychics.",8.0,"[{'id': 412628, 'ime': 'Mitsuo Iwata'}, {'id': 765815, 'ime': 'Nozomu Sasaki'}, {'id': 468708, 'ime': 'Mami Koyama'}, {'id': 312656, 'ime': 'Tesshô Genda'}]","['Animation', 'Action', 'Drama']"
2023587,Mama,2013,2013,2013,71628180,175420,100,57,PG-13,"After a young couple take in their two nieces, they suspect that a supernatural spirit named Mama has latched onto their family.",6.2,"[{'id': 1567113, 'ime': 'Jessica Chastain'}, {'id': 182666, 'ime': 'Nikolaj Coster-Waldau'}, {'id': 2743784, 'ime': 'Megan Charpentier'}, {'id': 4719471, 'ime': 'Isabelle Nélisse'}]","['Fantasy', 'Horror', 'Thriller']"
1007028,Zack in Miri snemata pornic,2008,2008,2008,31457946,175390,101,56,R,"Lifelong platonic friends Zack and Miri look to solve their respective cash-flow problems by making an adult film together. As the cameras roll, however, the duo begin to sense that they may have more feelings for each other than they previously thought.",6.5,"[{'id': 736622, 'ime': 'Seth Rogen'}, {'id': 6969, 'ime': 'Elizabeth Banks'}, {'id': 732497, 'ime': 'Craig Robinson'}, {'id': 66144, 'ime': 'Gerry Bednob'}]","['Comedy', 'Romance']"
443680,Jesse James in strahopetni Robert Ford,2007,2007,2007,3904982,175325,160,68,R,"Robert Ford, who's idolized Jesse James since childhood, tries hard to join the reforming gang of the Missouri outlaw, but gradually becomes resentful of the bandit leader.",7.5,"[{'id': 93, 'ime': 'Brad Pitt'}, {'id': 729, 'ime': 'Casey Affleck'}, {'id': 1731, 'ime': 'Sam Shepard'}, {'id': 571, 'ime': 'Mary-Louise Parker'}]","['Biography', 'Crime', 'Drama']"
1488555,Zamenjava,2011,2011,2011,37243418,175271,112,39,R,"Dave is a married man with three kids and a loving wife, and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain, lightning strikes and they switch bodies.",6.3,"[{'id': 867, 'ime': 'Jason Bateman'}, {'id': 5351, 'ime': 'Ryan Reynolds'}, {'id': 1312575, 'ime': 'Olivia Wilde'}, {'id': 5182, 'ime': 'Leslie Mann'}]","['Comedy', 'Fantasy']"
109506,Vran,1994,1994,1994,50693162,175230,102,71,R,A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.,7.6,"[{'id': 488, 'ime': 'Brandon Lee'}, {'id': 699, 'ime': 'Michael Wincott'}, {'id': 205373, 'ime': 'Rochelle Davis'}, {'id': 1368, 'ime': 'Ernie Hudson'}]","['Action', 'Fantasy', 'Thriller']"
307901,Poslednja noc,2002,2002,2002,13060843,175181,135,68,R,"Cornered by the DEA, convicted New York drug dealer Montgomery Brogan reevaluates his life in the 24 remaining hours before facing a seven-year jail term.",7.6,"[{'id': 1570, 'ime': 'Edward Norton'}, {'id': 1608, 'ime': 'Barry Pepper'}, {'id': 450, 'ime': 'Philip Seymour Hoffman'}, {'id': 206257, 'ime': 'Rosario Dawson'}]",['Drama']
450278,Krvavi hostel,2005,2005,2005,47326473,175171,94,55,R,"Three backpackers head to a Slovak city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",5.9,"[{'id': 379596, 'ime': 'Jay Hernandez'}, {'id': 1277177, 'ime': 'Derek Richardson'}, {'id': 1898448, 'ime': 'Eythor Gudjonsson'}, {'id': 1319676, 'ime': 'Barbara Nedeljakova'}]",['Horror']
86960,Policaj z Beverly Hillsa,1984,1984,1984,234760478,175168,105,66,,A freewheeling Detroit cop pursuing a murder investigation finds himself dealing with the very different culture of Beverly Hills.,7.3,"[{'id': 552, 'ime': 'Eddie Murphy'}, {'id': 1662, 'ime': 'Judge Reinhold'}, {'id': 39226, 'ime': 'John Ashton'}, {'id': 2060, 'ime': 'Lisa Eilbacher'}]","['Action', 'Comedy', 'Crime']"
1527186,Melanholija,2011,2011,2011,3029870,175129,135,80,R,Two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with Earth.,7.2,"[{'id': 379, 'ime': 'Kirsten Dunst'}, {'id': 1250, 'ime': 'Charlotte Gainsbourg'}, {'id': 662, 'ime': 'Kiefer Sutherland'}, {'id': 2907, 'ime': 'Alexander Skarsgård'}]","['Drama', 'Sci-Fi']"
810819,Dansko dekle,2015,2015,2015,11114018,175102,119,66,R,A fictitious love story loosely inspired by the lives of Danish artists Lili Elbe and Gerda Wegener. Lili and Gerda's marriage and work evolve as they navigate Lili's groundbreaking journey as a transgender pioneer.,7.1,"[{'id': 1519666, 'ime': 'Eddie Redmayne'}, {'id': 2539953, 'ime': 'Alicia Vikander'}, {'id': 1720028, 'ime': 'Amber Heard'}, {'id': 924210, 'ime': 'Ben Whishaw'}]","['Biography', 'Drama', 'Romance']"
1229340,Jebes novice,2013,2013,2013,127352707,175021,119,61,PG-13,"With the 1970s behind them, San Diego's top-rated newsman, Ron Burgundy, returns to take New York City's first twenty-four-hour news channel by storm.",6.3,"[{'id': 2071, 'ime': 'Will Ferrell'}, {'id': 775, 'ime': 'Christina Applegate'}, {'id': 748620, 'ime': 'Paul Rudd'}, {'id': 136797, 'ime': 'Steve Carell'}]",['Comedy']
307453,Kraljestvo morskega psa,2004,2004,2004,160861908,175005,90,48,PG,"When a son of a gangster shark boss is accidentally killed while on the hunt, his would-be prey and his vegetarian brother decide to use the incident to their own advantage.",6.0,"[{'id': 226, 'ime': 'Will Smith'}, {'id': 134, 'ime': 'Robert De Niro'}, {'id': 250, 'ime': 'Renée Zellweger'}, {'id': 1401, 'ime': 'Angelina Jolie'}]","['Animation', 'Adventure', 'Comedy']"
