id,naslov,leto-zacetek,leto-konec,dolzina,leto,ocena,metascore,glasovi,zasluzek,oznaka,opis
393162,Trener Carter,2005,2005,136,2005,7.3,57,137394,67264877,PG-13,Controversy surrounds high school basketball coach Ken Carter after he benches his entire team for breaking their academic contract with him.
395119,Alatriste,2006,2006,145,2006,6.1,,12931,,,"Viggo Mortensen plays the Spanish soldier-turned-mercenary Captain Alatriste, a heroic figure from the country's 17th century imperial wars."
395125,Crimen Ferpecto,2004,2004,105,2004,7.1,68,11998,,,"An ambitious salesman will do anything for that big promotion he's been chasing, but inevitably, he will learn that there is no such thing as the perfect crime."
395169,Hotel Ruanda,2004,2004,121,2004,8.1,79,344920,23530892,PG-13,"Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa."
395495,Ujemi in spusti,2006,2006,124,2006,6.0,43,25163,15269668,PG-13,A woman struggles to accept the death of her fiancé and the secrets he kept from her as she rebuilds her life.
395584,Satanov klan,2005,2005,107,2005,6.8,53,97031,17044981,R,"The murderous, backwoods Firefly family take to the road to escape the vengeful Sheriff Wydell, who is not afraid of being as ruthless as his target."
395699,Misija: Cucelj,2005,2005,95,2005,5.6,30,91576,113086868,PG,"Having recovered from wounds received in a failed rescue operation, Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house."
396269,Lovca na druzice,2005,2005,119,2005,6.9,64,343230,209218368,R,"John Beckwith and Jeremy Grey, a pair of committed womanizers who sneak into weddings to take advantage of the romantic tinge in the air, find themselves at odds with one another when John meets and falls for Claire Cleary."
396555,Spoznajte Robinsonove,2007,2007,95,2007,6.8,61,93473,97822171,G,"Lewis is a brilliant inventor who meets mysterious stranger named Wilbur Robinson, whisking Lewis away in a time machine and together they team up to track down Bowler Hat Guy in a showdown that ends with an unexpected twist of fate."
396652,Princesa na ledu,2005,2005,98,2005,6.0,55,26301,24381334,G,"With the help of her coach, her mom, and the boy who drives the Zamboni machine, nothing can stop Casey (Trachtenberg) from realizing her dream to be a champion figure skater."
396752,Nanny McPhee,2005,2005,97,2005,6.6,59,72535,47144110,PG,A governess uses magic to rein in the behavior of seven ne'er-do-well children in her charge.
397065,House of Wax,2005,2005,113,2005,5.4,41,120600,32064800,R,A group of teens are unwittingly stranded near a strange wax museum and soon must fight to survive and keep from becoming the next exhibit.
397078,Sreca pa taka,2006,2006,108,2006,5.4,29,55500,17324744,PG-13,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his."
397101,Odklenjena skrivnost,2005,2005,104,2005,6.5,47,110629,47806295,PG-13,A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.
397306,American Dad!,2005,2022,22,2005–,7.3,,121535,,,"The random escapades of Stan Smith, a conservative C.I.A. Agent dealing with family life, and keeping America safe, all in the most absurd way possible."
397442,Opravljivka,2007,2012,42,2007–2012,7.4,,163369,,,Privileged teens living on the Upper East Side of New York can hide no secret from the ruthless blogger who is always watching.
397535,Spomini gejse,2005,2005,145,2005,7.4,54,143849,57490508,PG-13,Nitta Sayuri reveals how she transcended her fishing-village roots and became one of Japan's most celebrated geisha.
397619,Samaria,2004,2004,97,2004,7.1,,13454,,R,"Jae-Young is an amateur prostitute who sleeps with men while her best friend Yeo-Jin ""manages"" her, fixing dates, taking care of the money and making sure the coast is clear. When Jae-Young..."
397892,Bolt,2008,2008,96,2008,6.8,67,199881,114053579,PG,The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.
398017,Usodna prevara,2005,2005,108,2005,6.6,40,72537,36024076,R,"When two married business executives having an affair are blackmailed by a violent criminal, the two must turn the tables on him to save their families."
398165,Zapornisko dvorisce,2005,2005,113,2005,6.4,48,170345,158119460,PG-13,Prison inmates form a football team to challenge the prison guards.
398286,Zlatolaska,2010,2010,100,2010,7.7,71,425796,200821936,PG,"The magically long-haired Rapunzel has spent her entire life in a tower, but now that a runaway thief has stumbled upon her, she is about to discover the world for the first time, and who she really is."
398375,Suslja se...,2005,2005,97,2005,5.5,35,56600,43000262,PG-13,"Sarah Huttinger is a woman who learns that her family was the inspiration for the book and film ""The Graduate"" -- and that she just might be the offspring of the well-documented event."
398712,Assault on Precinct 13,2005,2005,109,2005,6.3,54,76669,19976073,R,"A police sergeant must rally the cops and prisoners together to protect themselves on New Year's Eve, just as corrupt policeman surround the station with the intent of killing all to keep their deception in the ranks."
398808,Bridge to Terabithia,2007,2007,96,2007,7.2,74,149843,82272442,PG,A preteen's life turns upside down when he befriends the new girl in school and they imagine a whole new fantasy world to escape reality.
399201,Otok,2005,2005,136,2005,6.8,50,308867,35818913,PG-13,"A man living in a futuristic sterile colony begins to question his circumscribed existence when his friend is chosen to go to the Island, the last uncontaminated place on earth."
399295,Gospodar vojne,2005,2005,122,2005,7.6,62,304315,24149632,R,An arms dealer confronts the morality of his work as he is being chased by an INTERPOL Agent.
399327,The Man,2005,2005,83,2005,5.6,33,25489,8326035,PG-13,"Special Agent Derrick Vann is a man out to get the man who killed his partner, but a case of mistaken identity leads him to Andy Fiddler, a salesman with too many questions and a knack of getting in Vann's way."
399854,Vizontele Tuuba,2003,2003,111,2003,6.5,,15211,,,"Vizontele Tuuba is the sequel to Vizontele and recounts the 1980 military coup, the repercussions of the coup in a small southeastern town in Turkey. This is a very confusing period: every ..."
400234,Black Friday,2004,2004,143,2004,8.5,76,20107,34000,,"A film about the investigations following the 1993 serial Bombay bomb blasts, told through the different stories of the people involved --police, conspirators, victims, middlemen."
400525,The Ice Harvest,2005,2005,92,2005,6.2,62,23682,8819059,R,"A shady lawyer attempts a Christmas Eve crime, hoping to swindle the local mob out of some money. But his partner, a strip club owner, might have different plans for the cash."
400717,Sezona lova,2006,2006,86,2006,6.1,49,91633,85105259,PG,"Boog, a domesticated 900lb. Grizzly bear, finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters."
401085,C.R.A.Z.Y.,2005,2005,129,2005,7.9,81,32109,,,"A young French Canadian, one of five boys in a conservative family in the 1960s and 1970s, struggles to reconcile his emerging identity with his father's values."
401383,Le scaphandre et le papillon,2007,2007,112,2007,8.0,92,105925,5990075,PG-13,The true story of Elle editor Jean-Dominique Bauby who suffers a stroke and has to live with an almost totally paralyzed body; only his left eye isn't paralyzed.
401445,Čudovito leto,2006,2006,117,2006,7.0,47,92373,7458269,PG-13,"A British investment broker inherits his uncle's chateau and vineyard in Provence, where he spent much of his childhood. He discovers a new laid-back lifestyle as he tries to renovate the estate to be sold."
401711,"Paris, je t'aime",2006,2006,120,2006,7.2,66,71747,4857376,R,"Through the neighborhoods of Paris, love is veiled, revealed, imitated, sucked dry, reinvented and awakened."
401729,John Carter,2012,2012,132,2012,6.6,51,263838,73078100,PG-13,"Transported to Barsoom, a Civil War vet discovers a barren planet seemingly inhabited by 12-foot tall barbarians. Finding himself prisoner of these creatures, he escapes, only to encounter Woola and a princess in desperate need of a savior."
401792,Mesto greha,2005,2005,124,2005,8.0,74,751705,74103820,R,"An exploration of the dark and miserable Basin City and three of its residents, all of whom are caught up in violent corruption."
401855,Underworld: Evolution,2006,2006,106,2006,6.7,36,195358,62318875,R,"Picking up directly from the previous movie, vampire warrior Selene and the half werewolf Michael hunt for clues to reveal the history of their races and the war between them."
402022,Æon Flux,2005,2005,93,2005,5.5,36,126507,25857987,PG-13,"Æon Flux is a mysterious assassin working for the Monicans, a group of rebels trying to overthrow the government. When she is sent on a mission to kill the Chairman, a whole new mystery is found."
402399,Novi svet,2005,2005,135,2005,6.7,69,84961,12712093,PG-13,"The story of the English exploration of Virginia, and of the changing world and loves of Pocahontas."
402894,Casanova,2005,2005,112,2005,6.5,57,53379,11294832,R,"The fabled romantic Giacomo Casanova, after failing to win the affection of the Venetian woman Francesca Bruni, strives to discover the real meaning of love."
402910,Chaos,2005,2005,106,2005,6.5,,53685,,R,"Two cops, a rookie and a grizzled vet, pursue an accomplished bank robber."
403217,Last Days,2005,2005,97,2005,5.8,67,22325,454711,R,A Seattle musician's life and career are reminiscent to those of Kurt Cobain.
403358,Nochnoy dozor,2004,2004,114,2004,6.4,58,53319,1487477,R,A fantasy-thriller set in present-day Moscow where the respective forces that control daytime and nighttime do battle.
403702,Youth in Revolt,2009,2009,90,2009,6.4,63,73499,15281286,R,"While his trailer trash parents teeter on the edge of divorce, Nick Twisp sets his sights on dream girl Sheeni Saunders, hoping that she'll be the one to take away his virginity."
404030,Everything Is Illuminated,2005,2005,106,2005,7.4,58,57643,1705595,PG-13,"A young Jewish American man endeavors to find the woman who saved his grandfather during World War II in a Ukrainian village, that was ultimately razed by the Nazis, with the help of an eccentric local."
404032,The Exorcism of Emily Rose,2005,2005,119,2005,6.7,46,125059,75072454,PG-13,A lawyer takes on a negligent homicide case involving a priest who performed an exorcism on a young girl.
404203,Mali otroci,2006,2006,137,2006,7.5,75,109527,5463019,R,"The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations in suburban Massachusetts."
